Age,EdLevel,Gender,YearsCode,YearsCodePro,ComputerSkills,Accessibility,MentalHealth,MainBranch
0,1,0,16,5,7,0,0,1
0,0,0,20,2,47,0,1,1
0,1,0,2,1,10,0,0,1
1,2,0,18,6,11,0,1,1
0,2,0,8,5,21,0,1,1
0,3,0,8,8,9,0,1,1
1,3,0,26,17,7,0,0,1
0,3,0,8,2,14,0,0,1
0,2,0,4,3,5,0,0,1
1,0,0,17,12,6,0,0,1
1,4,0,20,4,5,0,0,0
0,1,1,3,2,16,0,0,1
1,2,0,22,13,18,0,0,1
1,0,0,24,20,12,0,0,1
0,3,0,12,5,11,0,0,1
0,3,0,13,8,9,0,0,1
1,2,0,20,11,3,0,0,1
1,2,0,33,5,5,0,1,1
1,1,0,44,44,7,0,0,1
1,3,0,22,18,8,0,0,1
0,2,0,12,4,17,0,0,1
1,2,0,25,14,16,0,1,1
0,3,0,7,1,3,0,0,1
0,2,0,8,6,13,0,0,1
0,0,0,2,2,6,0,1,1
0,2,0,7,4,12,0,0,1
1,3,0,16,13,7,0,0,1
1,2,0,22,8,22,0,0,1
1,1,0,25,15,14,0,0,1
0,3,0,20,5,19,0,0,1
0,2,0,8,4,23,0,0,1
0,2,0,9,5,18,0,1,1
0,2,0,12,6,16,0,0,1
0,3,1,2,2,6,0,0,1
0,3,0,9,8,10,0,0,1
0,2,0,8,0,17,0,1,1
1,3,0,37,25,13,0,0,1
1,4,0,25,20,5,0,0,1
1,2,1,24,18,12,0,0,1
1,3,0,28,15,5,0,1,1
0,2,0,15,4,22,1,0,1
0,2,0,5,1,6,0,0,1
0,2,0,8,6,14,0,0,1
0,3,0,17,11,21,0,0,1
0,2,0,8,6,2,0,0,1
1,2,0,20,10,12,0,0,1
1,3,0,19,13,10,0,0,1
0,0,0,10,5,20,0,0,1
0,2,0,6,2,12,0,0,1
1,2,0,40,30,20,0,1,1
0,1,0,5,13,6,0,0,0
0,3,0,17,7,19,0,0,1
0,2,0,4,2,12,0,1,0
1,3,0,20,10,12,0,1,1
0,3,0,17,12,22,0,0,1
0,2,0,11,5,16,0,1,1
0,2,0,6,1,3,0,1,1
0,2,0,5,1,16,0,0,1
0,2,0,5,2,16,0,0,1
0,2,0,7,3,3,0,1,1
1,4,0,15,5,9,0,1,0
1,1,0,38,30,13,0,0,1
1,2,0,35,32,3,0,0,1
1,2,0,30,16,18,0,1,1
1,2,0,25,15,19,0,1,1
1,1,0,20,2,9,0,0,0
1,3,0,21,16,11,0,0,1
0,2,1,5,2,7,1,0,1
0,1,0,10,5,14,0,1,1
0,3,0,25,5,22,0,0,1
0,2,0,12,9,17,0,0,1
0,3,0,8,7,5,0,0,0
0,0,0,4,0,11,0,0,1
1,2,0,7,7,8,0,0,1
1,2,1,20,15,14,0,0,1
0,2,0,10,3,9,0,0,1
0,2,0,10,4,35,0,1,1
1,2,0,17,15,38,0,0,1
0,2,1,5,4,16,0,0,1
0,1,0,3,2,14,0,1,1
0,3,0,13,8,12,0,0,1
0,2,0,12,7,14,0,0,1
1,2,2,27,25,33,0,1,1
1,1,0,19,13,24,0,1,1
0,2,0,7,1,11,1,0,1
0,2,1,6,5,19,0,0,1
0,3,0,13,13,17,0,0,1
0,3,0,12,11,21,0,0,1
0,3,0,12,6,14,0,0,1
1,1,0,21,17,18,0,0,1
1,1,0,32,19,8,0,1,1
1,3,0,30,20,8,0,0,1
1,1,0,15,10,10,0,0,1
0,2,0,9,4,10,0,0,1
0,1,2,17,4,5,0,1,0
1,2,0,20,15,20,0,0,1
1,1,0,25,10,15,0,0,1
0,3,1,14,10,7,0,0,1
0,3,0,5,4,8,0,0,1
1,3,0,15,6,11,0,0,0
1,1,0,30,22,24,1,0,1
1,2,0,15,12,6,0,0,1
1,1,0,30,12,19,1,1,1
1,0,0,30,20,8,0,0,1
0,1,0,11,7,21,0,0,1
0,2,1,19,9,10,0,0,1
0,2,0,6,3,13,0,0,1
0,3,0,11,5,6,0,0,1
1,2,0,26,21,13,0,0,1
0,2,0,11,5,18,0,0,1
1,2,0,12,5,20,0,0,1
0,2,0,2,1,6,0,0,1
1,2,0,12,12,11,0,0,1
1,3,0,25,20,3,0,0,1
0,2,0,5,3,16,0,0,0
1,3,0,25,15,17,0,1,1
0,3,0,13,9,11,0,0,1
1,2,0,42,34,11,0,0,1
1,1,0,36,28,3,0,0,1
0,2,0,6,4,21,0,0,1
1,2,0,24,23,15,0,0,0
1,0,0,7,5,11,0,1,1
1,1,0,34,34,5,0,0,1
1,2,0,20,17,13,0,0,1
0,3,0,9,7,10,0,1,1
0,3,0,8,4,6,0,0,1
0,2,0,4,1,17,0,0,1
0,2,0,5,1,9,0,0,1
1,2,0,10,6,11,0,0,1
0,3,0,12,5,16,0,0,1
0,2,0,10,6,17,0,0,1
0,2,0,5,1,12,0,0,1
1,2,1,15,10,5,0,1,1
1,3,1,40,23,16,0,1,1
0,0,1,14,8,8,0,1,1
1,2,0,18,15,1,0,1,1
0,0,0,14,10,10,0,0,1
0,2,0,7,3,9,0,1,1
1,1,0,17,11,31,0,1,1
0,2,0,5,0,17,0,0,1
0,2,0,5,3,12,0,0,1
1,2,0,37,29,10,0,0,1
1,3,0,23,19,17,0,0,1
0,2,0,9,4,13,0,0,1
0,2,0,7,0,17,0,0,1
0,2,0,3,2,10,0,0,1
1,2,0,44,38,5,0,0,1
0,3,0,15,6,14,0,0,1
0,2,0,5,4,20,0,1,1
0,2,0,10,5,12,0,0,0
0,2,0,9,7,34,0,0,1
0,2,0,6,4,5,0,0,1
0,3,0,13,8,7,0,0,1
1,2,0,36,36,16,0,0,1
0,2,0,12,7,14,0,0,1
0,1,0,6,4,21,0,0,1
0,2,0,5,2,9,0,0,1
0,0,0,18,13,4,0,0,1
0,2,0,10,7,26,0,0,1
0,3,0,18,8,23,0,0,1
0,3,0,12,8,8,0,0,1
0,2,0,11,1,19,0,0,1
1,3,0,21,17,16,0,0,0
1,2,0,43,28,7,0,0,1
1,3,0,32,20,8,0,0,1
1,3,0,20,15,27,0,0,1
1,0,0,8,5,13,0,1,1
0,2,0,20,3,17,0,0,0
0,2,0,15,8,15,0,0,0
1,1,0,47,46,9,0,0,1
1,1,0,33,16,17,0,1,1
0,1,0,10,5,11,0,0,1
1,3,0,32,23,6,0,0,1
0,2,0,8,6,5,0,0,1
1,2,0,25,23,26,0,1,1
0,2,0,8,3,21,0,0,1
1,1,0,20,20,13,0,0,0
0,3,0,8,2,24,0,0,1
0,1,0,5,4,11,0,1,1
1,2,0,22,15,29,0,1,1
1,2,0,10,8,17,0,0,1
1,2,0,32,22,23,0,0,1
1,3,0,5,4,1,0,0,0
1,2,0,28,24,8,0,0,1
0,2,0,14,5,9,0,0,1
0,2,0,14,5,10,0,0,1
1,3,1,13,11,14,0,0,1
0,0,0,18,15,33,0,0,1
0,1,0,17,7,12,0,0,1
1,3,0,32,28,6,0,0,1
0,1,0,5,2,11,0,0,1
0,2,0,17,7,16,0,0,1
1,1,0,18,14,14,0,0,1
1,4,0,35,25,8,0,0,0
1,3,0,7,6,6,0,0,1
0,2,0,4,2,18,0,0,1
1,2,0,10,7,17,0,1,1
0,3,0,15,10,28,0,0,1
0,2,0,8,3,11,0,0,1
0,2,0,9,5,13,0,1,1
0,2,0,12,7,13,0,0,1
1,1,0,24,16,4,0,1,1
0,2,0,13,9,23,0,0,1
1,3,0,15,8,3,0,0,1
0,1,0,7,4,22,0,1,1
1,0,0,23,13,5,0,1,0
0,2,1,5,2,8,0,0,1
0,2,0,12,3,14,0,0,1
0,2,0,19,6,7,0,0,1
1,2,0,32,25,15,0,1,1
1,3,0,24,19,4,0,0,1
0,4,0,8,2,10,0,0,1
0,2,0,6,3,11,0,1,1
0,2,1,7,7,14,0,1,1
0,2,0,2,0,13,0,0,1
1,4,0,23,11,14,0,0,1
0,1,0,3,1,6,0,0,1
1,2,0,38,31,23,0,1,1
1,1,0,16,14,21,0,0,0
0,2,0,17,14,18,0,0,1
1,3,0,27,25,30,0,0,1
1,1,0,28,21,11,0,0,1
0,2,0,6,4,7,0,0,1
0,1,0,11,8,12,0,1,1
0,3,0,10,5,6,0,0,1
0,2,0,6,3,30,0,0,1
1,3,0,45,23,10,0,0,1
0,3,0,3,3,8,0,0,1
1,2,0,32,23,9,0,0,1
1,2,0,7,7,13,0,1,1
0,1,0,12,3,16,0,0,1
0,3,0,9,4,13,0,1,1
1,2,0,18,13,17,0,0,1
0,2,0,7,3,21,1,1,1
0,2,0,10,8,17,0,0,1
0,3,0,12,5,16,0,0,1
0,2,0,5,2,19,0,1,1
0,2,1,3,3,13,0,0,1
0,2,1,4,4,17,0,0,1
0,1,0,8,6,5,0,1,1
1,2,0,41,30,25,0,1,1
0,3,0,15,9,8,0,1,1
0,2,0,6,1,18,0,0,1
0,2,0,14,10,7,0,0,1
0,0,0,15,10,14,0,1,1
1,2,1,27,27,4,0,1,1
0,2,0,7,2,8,0,0,1
1,1,0,11,8,19,0,0,1
1,4,0,33,27,9,1,1,0
0,2,0,17,12,32,0,1,1
1,2,0,9,9,7,0,0,1
1,2,0,7,4,15,0,0,1
0,2,0,15,10,16,0,0,1
0,0,0,9,5,22,0,1,1
0,2,0,4,3,7,0,0,0
1,2,0,41,32,17,0,0,1
0,3,0,11,5,20,0,0,1
1,3,0,11,11,12,0,0,0
0,2,0,6,2,6,0,1,1
1,2,0,5,3,6,0,0,1
0,2,0,15,12,16,0,0,1
1,3,0,20,6,11,0,0,1
0,2,0,5,3,12,0,0,1
1,2,0,12,8,13,0,1,1
0,2,0,7,5,11,0,0,1
1,2,0,7,3,6,0,1,1
0,2,0,10,5,8,0,1,1
1,2,0,20,20,14,0,0,1
0,2,0,4,3,13,0,1,1
0,1,0,15,0,25,0,1,1
0,2,0,9,7,3,1,0,1
1,3,0,10,9,21,0,0,1
0,3,0,12,9,11,0,0,1
0,2,0,19,8,14,0,1,1
1,2,0,35,22,14,0,0,1
0,2,0,9,5,18,0,0,1
0,2,0,20,14,8,0,1,1
0,2,1,8,2,4,0,0,1
0,2,0,9,5,18,0,1,1
1,3,0,20,12,1,0,0,1
0,3,0,7,2,13,0,0,1
0,2,0,7,6,31,0,1,1
0,3,0,9,4,2,0,0,1
0,2,0,5,3,12,0,0,1
1,2,0,26,20,13,0,0,1
0,2,0,15,5,11,0,0,1
1,3,0,17,15,12,0,0,1
1,1,0,36,35,7,0,0,1
0,2,0,7,1,9,0,0,1
0,1,0,15,11,38,0,0,1
0,3,0,20,6,11,0,0,1
0,2,0,7,5,13,0,0,1
1,2,0,10,5,20,1,1,0
0,3,0,11,8,8,0,0,1
1,3,0,14,9,5,0,0,1
0,3,0,14,3,6,0,0,1
0,2,0,5,2,2,0,0,1
0,3,0,13,7,7,0,0,1
0,2,0,9,6,20,0,0,1
0,2,0,10,3,20,0,0,1
0,2,2,14,10,11,0,0,1
0,2,2,6,2,15,0,0,1
0,3,0,17,8,8,0,0,1
0,2,0,14,7,12,0,1,1
0,3,0,13,8,15,0,1,1
0,2,0,5,1,23,0,1,0
0,3,0,19,10,12,1,0,1
1,4,0,35,26,6,0,0,0
1,3,1,45,30,23,0,0,0
0,3,0,21,12,8,0,0,1
0,3,0,19,8,7,0,0,1
0,2,0,6,6,20,0,0,1
1,3,0,33,26,8,0,0,1
0,2,0,8,2,22,0,1,1
1,3,0,15,15,7,0,0,1
1,3,0,20,16,23,0,1,1
0,2,0,6,2,12,0,0,1
0,3,0,20,9,12,0,0,1
0,2,0,10,6,13,0,0,1
0,1,0,8,5,6,0,1,1
1,3,0,25,18,7,0,0,1
0,3,0,9,1,10,0,0,0
0,2,0,11,4,15,0,0,1
1,4,0,27,17,15,0,0,1
0,2,0,11,3,19,0,0,1
0,0,1,5,0,13,0,1,1
0,3,0,5,5,11,0,0,1
0,3,1,8,4,12,0,0,1
1,3,0,27,18,10,0,0,1
0,2,0,5,2,21,0,0,1
1,3,0,15,5,19,0,1,1
0,2,0,7,5,18,0,0,1
1,3,0,21,13,20,0,0,1
1,2,0,4,4,19,0,1,1
0,1,0,3,0,24,0,0,1
0,2,0,6,5,13,0,0,1
0,3,0,6,3,9,0,0,1
0,2,0,13,8,4,0,0,1
0,2,0,4,2,18,0,0,1
1,1,0,30,20,8,0,0,1
0,2,0,8,5,14,0,0,1
1,4,0,25,17,6,0,1,0
0,1,0,12,3,19,0,0,1
1,1,0,17,14,6,0,0,1
0,2,0,14,9,16,0,0,1
0,2,0,4,3,7,0,0,1
0,2,0,10,8,22,0,0,1
0,2,0,15,9,11,0,0,1
0,4,0,14,6,6,0,0,1
1,2,0,45,30,16,0,0,1
0,2,0,15,4,23,0,0,0
0,2,0,5,4,13,0,0,1
0,2,0,12,6,6,0,0,1
0,2,0,11,7,4,0,0,1
1,2,0,35,30,10,0,0,0
0,1,0,10,6,15,0,0,1
1,4,0,45,40,5,0,0,1
0,2,0,15,3,48,1,0,1
0,4,0,8,4,8,0,1,1
1,2,0,40,28,6,0,0,1
1,2,0,35,24,16,0,0,1
0,2,0,15,13,13,0,1,1
0,2,0,16,5,19,0,1,1
0,3,0,20,6,14,0,0,1
0,3,0,6,2,9,0,0,1
0,1,0,10,4,20,0,1,1
1,2,0,20,12,11,0,1,1
0,2,0,3,2,13,0,0,1
0,3,0,20,10,11,0,1,1
0,2,0,5,3,11,0,0,1
0,2,0,7,5,3,0,1,1
0,1,0,5,3,14,0,0,1
0,2,0,5,0,10,0,0,1
0,1,0,6,2,11,0,1,1
0,2,0,12,7,14,0,0,1
0,3,0,11,5,21,0,0,1
0,2,0,9,9,30,0,0,1
0,0,0,7,5,7,0,1,1
0,2,0,6,5,9,0,0,1
0,2,0,14,9,16,0,0,0
0,3,0,10,4,14,0,0,1
0,2,0,14,12,15,0,0,1
0,2,0,7,0,24,0,0,1
0,0,2,20,6,9,0,1,1
0,3,0,9,4,10,0,1,1
0,1,0,6,2,10,0,0,1
0,3,0,12,5,15,0,0,1
1,1,0,33,20,19,0,0,1
1,4,0,41,18,8,0,1,1
0,1,0,5,2,16,0,0,1
0,2,0,10,2,11,0,0,1
1,3,0,40,37,10,0,0,1
0,1,0,12,7,20,1,0,0
1,3,0,25,20,17,0,0,1
0,3,1,13,7,11,0,0,1
0,2,0,11,3,17,0,1,1
0,3,0,11,5,19,0,0,1
0,3,0,5,4,17,0,0,1
0,2,0,8,4,8,0,0,1
0,0,0,2,2,24,0,0,1
0,2,0,2,1,7,0,0,1
1,2,0,25,18,20,0,0,1
1,2,0,20,13,16,0,0,1
0,2,0,17,8,18,0,0,1
0,2,0,10,4,11,0,0,1
1,3,0,19,15,36,0,0,1
0,2,0,11,4,17,0,1,1
0,2,0,20,11,21,0,0,1
0,2,0,2,0,18,0,0,1
0,1,0,12,4,10,0,0,0
0,3,0,13,7,31,0,0,1
0,2,1,8,4,5,0,0,1
0,2,0,10,1,11,0,0,1
0,2,0,8,5,12,0,0,1
0,2,0,7,7,16,0,0,0
0,2,0,17,9,18,0,0,1
1,3,0,9,5,15,0,0,0
0,2,0,3,2,17,0,0,1
0,2,0,4,1,7,0,1,1
1,2,0,25,15,16,0,1,1
1,1,2,17,15,10,0,0,1
0,3,0,6,6,2,0,0,1
0,2,0,6,2,13,0,0,1
0,2,0,6,2,21,0,0,1
0,1,1,8,4,16,0,0,1
0,3,0,12,6,11,0,0,0
1,2,1,27,24,11,0,0,1
0,1,0,18,6,32,0,0,1
0,3,0,11,8,10,0,0,1
0,2,0,8,2,9,0,0,1
1,3,0,18,15,3,0,0,1
0,2,0,6,4,8,0,0,1
0,1,0,7,5,17,0,1,1
0,3,0,17,6,10,0,0,1
0,2,0,14,6,5,0,0,1
0,2,0,8,2,14,0,0,1
0,2,0,7,3,6,0,0,1
0,1,0,3,0,7,0,0,1
1,2,0,32,13,13,0,1,1
0,1,0,7,5,19,0,1,1
0,2,0,8,5,11,0,0,1
1,1,0,5,5,10,0,0,0
1,1,0,17,12,7,0,1,1
1,2,0,15,12,15,0,0,1
0,2,0,3,0,12,0,0,1
0,3,0,15,4,20,0,0,1
1,2,0,15,12,10,0,0,1
0,1,0,6,4,9,0,0,1
0,3,0,18,15,26,0,0,1
0,2,0,14,10,2,0,0,1
0,4,0,20,8,10,0,0,1
1,4,0,0,2,7,0,0,1
0,2,0,5,4,6,0,0,1
1,2,0,25,22,7,0,0,1
1,2,0,18,11,6,0,0,1
0,2,0,19,7,13,0,0,1
1,1,0,25,20,23,0,0,1
1,4,0,35,32,6,0,0,1
0,1,0,7,7,21,0,0,1
1,2,0,8,8,4,0,0,1
0,2,0,12,8,36,0,1,1
1,2,0,9,9,6,0,1,1
0,1,0,12,6,16,0,0,0
1,3,0,15,15,21,0,0,1
0,2,0,12,10,31,0,0,1
0,0,0,6,1,23,0,0,1
1,2,0,30,30,9,0,1,1
0,2,0,18,10,18,0,1,1
0,3,0,10,4,10,0,0,0
1,3,0,25,20,6,0,0,1
1,2,0,19,14,12,0,0,1
1,2,0,26,26,15,0,1,1
0,1,0,15,11,31,0,0,1
0,2,0,12,7,6,0,0,1
0,1,0,4,1,17,0,1,1
0,1,0,20,10,16,0,0,1
0,3,0,8,3,15,0,0,1
0,4,0,10,5,15,0,0,1
0,3,0,16,8,20,0,0,1
1,2,0,24,1,11,0,0,1
0,2,0,9,9,9,0,0,1
0,2,1,9,0,20,0,0,1
1,0,0,22,7,11,0,0,0
1,2,0,26,15,17,0,0,1
0,2,0,6,4,22,0,0,1
0,2,1,3,1,11,0,0,0
0,3,0,7,2,2,0,1,1
1,3,0,25,10,6,0,0,1
0,2,0,14,10,12,0,0,1
0,3,0,6,6,13,0,0,1
1,2,0,24,20,12,0,0,1
1,2,0,22,18,15,0,0,1
1,1,0,20,20,15,0,0,0
0,3,0,13,9,23,0,0,1
0,2,0,10,7,31,0,0,1
0,2,0,6,0,7,0,0,1
0,2,0,6,4,16,0,0,1
0,2,0,6,4,10,0,1,1
0,3,0,22,7,10,0,0,0
0,2,0,8,1,4,0,1,0
1,1,0,24,12,22,0,1,1
0,1,0,10,9,27,0,0,1
0,2,0,2,1,10,0,0,1
1,1,0,25,14,18,0,0,1
0,2,0,14,10,6,0,0,1
0,2,0,18,10,11,0,0,1
1,3,0,22,17,8,0,1,1
0,3,0,2,1,14,0,0,1
0,3,0,15,10,7,0,0,1
0,3,0,10,2,10,0,0,1
1,1,0,20,8,19,0,0,1
1,0,0,35,25,13,0,0,0
0,2,0,7,4,24,0,0,1
0,1,0,5,1,6,0,1,1
0,2,0,13,8,23,0,0,1
0,2,1,4,4,10,0,0,1
0,2,0,6,2,19,0,1,0
0,2,1,11,0,10,0,0,0
1,2,2,13,10,10,1,1,1
1,3,0,23,15,24,1,1,1
1,3,0,33,24,16,1,1,1
1,4,0,30,22,15,0,0,0
0,0,0,6,5,9,0,0,1
0,3,0,14,4,25,0,0,1
1,3,0,26,7,13,0,0,1
0,2,0,11,8,13,0,0,1
0,3,0,2,2,3,0,0,0
1,2,0,41,35,18,0,0,1
0,3,0,18,8,10,0,0,1
1,3,0,25,15,11,0,0,1
0,2,0,7,3,10,0,0,1
0,3,0,7,6,9,0,0,1
0,3,0,12,6,14,0,0,1
0,3,0,10,5,11,0,0,1
1,3,0,36,22,7,0,1,1
0,1,0,7,3,5,0,1,1
1,2,0,21,20,14,0,0,1
0,3,0,8,5,3,0,0,0
0,2,0,8,2,5,0,0,1
1,3,0,29,25,7,0,0,1
0,2,0,1,1,8,0,1,1
0,3,0,13,8,9,0,0,1
1,3,0,12,8,25,0,0,1
0,3,0,7,4,14,0,1,1
0,2,1,10,7,6,0,1,1
1,1,0,25,25,16,0,1,1
0,2,0,3,0,10,0,0,1
0,3,0,12,9,19,0,0,0
1,1,0,6,6,14,0,1,1
1,0,0,25,25,27,0,0,1
1,2,0,17,12,13,0,0,1
0,2,0,15,8,12,0,0,1
0,3,0,8,5,12,0,0,1
0,2,2,7,6,10,0,1,1
1,3,0,16,10,13,0,0,1
1,3,0,25,12,13,0,0,1
0,3,0,15,15,18,0,0,1
0,3,0,12,3,8,0,1,0
0,3,2,12,7,13,0,1,1
0,1,0,18,10,12,0,0,1
0,2,0,7,3,18,0,1,1
1,1,0,23,17,8,0,1,1
0,2,0,13,9,13,0,0,1
0,2,0,8,5,10,0,0,1
0,2,0,5,3,13,0,0,1
0,2,0,6,2,6,0,0,0
1,3,0,16,14,26,0,0,1
0,2,0,18,15,17,0,1,1
0,3,1,12,7,11,1,1,1
0,2,0,10,10,12,0,1,1
0,2,0,8,3,18,0,0,1
0,2,0,10,6,22,0,0,1
1,2,0,4,4,26,0,0,1
1,4,0,20,14,7,0,0,0
0,1,0,4,3,8,0,0,1
1,1,0,18,15,14,0,0,1
0,2,0,4,1,11,0,1,1
1,1,0,15,10,25,0,0,1
0,3,0,14,8,13,0,1,1
0,2,0,14,10,15,0,1,1
0,2,0,8,3,18,0,0,1
0,1,0,3,2,13,0,0,1
0,2,0,9,6,4,0,0,1
0,3,0,7,4,8,0,0,1
1,3,0,7,5,13,0,0,1
1,3,0,22,16,7,0,0,1
0,2,0,11,5,12,0,1,1
0,3,0,3,2,10,0,0,1
1,1,0,21,16,10,0,0,1
1,3,0,20,15,12,0,0,1
0,1,1,11,9,16,0,1,1
0,2,0,5,4,6,0,0,1
0,1,0,5,1,21,0,0,1
0,2,0,10,5,26,0,0,1
1,2,0,31,25,9,0,0,1
1,1,0,32,25,29,0,0,1
1,3,0,39,29,9,0,0,1
0,3,0,4,3,3,0,0,1
0,2,0,5,0,18,0,0,1
0,1,0,13,12,6,0,0,1
0,0,0,10,5,11,0,1,1
0,2,0,5,0,19,0,0,1
0,2,0,15,11,8,0,1,1
1,3,0,12,6,15,0,0,1
1,3,0,13,12,3,0,0,0
1,1,0,7,4,19,0,1,0
0,2,0,3,2,5,0,0,1
1,2,0,10,6,10,0,0,1
1,2,0,40,30,9,0,1,1
0,1,0,15,4,13,0,0,1
1,1,0,43,35,4,0,1,1
1,2,0,22,22,13,1,1,1
1,2,1,5,3,3,0,0,0
0,2,0,10,2,7,0,0,1
0,2,0,8,5,13,0,0,1
0,2,0,15,7,12,0,0,1
1,2,2,40,4,18,0,1,1
0,3,0,7,6,13,0,0,1
0,2,0,5,0,18,0,1,1
0,2,0,8,4,13,0,0,1
0,2,0,20,18,22,0,0,1
0,0,0,6,6,7,0,0,1
0,3,0,6,4,19,0,0,1
0,2,0,15,3,10,0,0,1
0,1,0,5,0,5,0,0,1
0,2,0,12,10,21,0,0,1
0,2,0,8,3,5,0,0,1
0,3,0,5,5,6,0,0,1
1,1,0,35,20,10,0,0,1
0,2,0,5,3,18,0,0,1
0,0,0,7,1,10,0,0,1
0,1,2,20,10,26,0,1,1
0,3,0,6,1,13,0,0,1
0,2,0,9,4,16,0,0,1
0,2,0,12,6,13,0,0,1
1,3,0,20,16,21,0,0,1
1,2,0,26,26,10,0,0,1
0,0,0,8,8,11,0,1,1
1,2,0,15,15,8,0,0,0
0,2,0,12,10,21,0,0,1
0,0,0,6,4,17,0,0,1
0,2,0,13,8,23,0,0,1
0,2,0,14,12,12,0,0,1
1,3,0,10,5,12,0,1,0
1,3,0,11,11,11,0,0,1
0,2,0,17,4,23,0,0,1
0,1,0,3,0,10,0,1,1
1,3,0,35,25,12,0,0,0
1,3,0,22,15,6,0,0,1
0,2,0,9,1,15,0,0,1
0,2,0,12,7,13,0,0,1
1,3,0,19,8,10,0,0,1
1,4,0,20,15,7,0,0,0
0,3,0,14,10,14,0,0,1
0,2,0,13,10,33,0,0,1
0,2,0,10,4,19,0,0,1
0,2,1,7,3,10,0,0,1
1,1,0,20,12,10,0,0,1
0,3,0,5,3,4,0,0,1
0,3,0,6,2,15,0,0,0
0,2,0,10,5,11,0,0,1
0,2,1,18,5,15,1,1,1
0,3,0,10,3,13,0,0,1
0,3,0,12,9,28,0,1,0
0,1,0,4,2,16,0,1,1
0,2,0,11,5,10,0,1,1
0,3,0,16,11,14,0,0,1
0,0,0,3,3,21,0,1,1
0,1,0,4,7,14,0,1,1
1,2,0,27,20,16,0,0,0
0,3,0,12,10,12,0,0,1
0,0,0,7,3,23,0,0,1
1,2,0,18,12,10,0,1,1
0,2,0,11,8,18,1,1,0
1,3,0,10,8,14,0,0,1
0,1,0,12,12,17,0,0,1
0,2,0,6,5,15,0,0,1
0,4,0,5,5,17,0,0,1
1,3,0,30,26,28,0,0,1
0,2,0,5,2,17,0,1,1
0,2,0,15,7,15,0,0,1
1,2,0,13,13,13,0,1,1
1,2,0,25,21,7,0,0,1
0,3,1,10,10,13,0,0,1
0,3,0,11,5,6,0,0,1
1,2,0,40,36,7,0,0,1
0,3,0,14,8,9,0,0,1
0,2,0,11,2,10,0,0,1
0,2,0,5,1,15,0,1,1
1,2,0,9,9,14,0,0,1
0,2,0,5,2,16,0,1,1
0,0,0,6,5,28,0,1,1
1,2,0,13,12,20,0,0,1
0,2,0,10,9,14,0,0,1
0,2,0,8,5,22,0,0,1
0,2,0,8,5,18,0,1,1
0,3,0,12,8,8,0,0,1
1,3,0,25,14,12,0,0,1
0,2,0,7,3,11,0,0,1
0,0,0,3,1,5,0,0,1
0,4,0,14,5,6,0,0,0
1,3,0,14,14,15,0,0,1
0,3,0,7,3,6,0,0,1
1,3,0,19,2,3,0,0,1
0,3,0,14,10,6,0,0,1
0,0,2,9,2,24,0,1,1
0,2,2,10,4,10,0,1,1
0,2,0,8,4,12,0,0,1
1,3,0,17,8,5,0,0,1
0,3,0,12,8,21,0,0,1
0,2,1,14,9,13,0,0,1
0,2,0,8,4,15,0,0,1
0,2,0,18,10,8,0,0,1
0,0,0,9,8,3,1,1,1
1,3,0,10,5,19,0,0,1
0,3,0,10,6,6,0,0,1
0,2,0,10,5,30,0,1,1
0,2,0,12,6,14,0,0,1
1,2,0,15,12,4,0,0,1
1,3,0,26,10,19,0,0,1
0,2,0,4,3,15,0,0,1
0,2,0,8,5,13,0,1,1
0,2,0,12,4,6,0,0,1
0,0,0,10,6,17,0,0,1
0,2,0,6,4,20,0,0,1
0,2,0,8,2,18,0,1,1
0,3,0,9,8,15,0,0,1
1,4,0,5,0,3,0,0,1
0,2,0,11,4,26,0,1,1
1,4,0,9,7,18,0,0,1
0,2,0,7,2,11,0,1,1
1,3,0,35,32,23,0,0,1
0,2,0,8,2,13,0,0,1
1,3,0,30,22,9,0,0,1
1,3,0,20,15,24,0,0,1
0,2,0,12,8,19,0,0,1
0,3,0,15,6,14,0,0,1
1,2,0,20,15,11,0,0,1
0,2,0,8,4,17,0,1,1
0,2,0,7,4,12,0,0,1
1,3,0,13,7,9,0,0,1
0,3,0,12,5,11,0,0,1
0,1,0,7,5,9,0,0,1
0,2,0,8,4,15,0,0,1
0,3,0,27,11,8,0,0,1
1,2,0,10,8,25,0,1,1
1,3,0,15,10,3,0,0,0
0,3,0,10,7,13,0,0,1
0,2,0,14,10,19,0,0,1
0,1,0,8,4,12,0,0,1
0,2,0,5,0,12,0,0,1
0,2,0,9,3,24,0,0,1
0,2,0,6,3,10,1,1,1
0,2,0,15,12,21,0,0,1
1,2,0,22,10,13,0,0,1
1,2,1,13,8,9,0,0,1
1,1,0,43,33,9,0,0,1
0,0,0,6,3,9,0,0,1
1,2,0,18,13,11,0,0,1
0,2,0,9,5,5,0,1,1
0,2,0,8,3,11,0,0,1
0,1,0,4,1,8,0,0,1
0,3,0,9,6,12,0,0,1
0,4,0,18,5,16,0,0,1
1,4,0,20,9,15,0,0,1
0,2,0,5,2,12,0,0,1
0,2,0,7,4,9,0,0,1
0,2,0,11,7,17,0,0,1
0,3,0,7,3,9,0,0,1
0,2,1,10,8,3,0,0,1
0,2,0,12,8,41,0,0,1
1,2,0,28,26,16,0,0,1
1,2,0,18,15,25,0,0,1
0,2,0,13,6,12,1,0,1
